Timestamp,Pleaseconfirmyourvoluntaryparticipationandgiveyourconsentfordata,Profession,Country,Region,Place of residence province,@4.HighestLevelofeducation,@5.Whichsettingdoyouwork,sex,Age,@8.Maritalstatus,@9.MonthlytotalIncomefamilyincomeinlocalcurrencyoptional,COVIDNewsUpdates,A1.1HaveyouheardaboutCOVID19,A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Television/Radio],A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Newspaper/ Magazines],WheredidyouhearaboutCOVID19mostcheckallthatapplySocialmedia,A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Colleagues/workplace],A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Neighbors],A3.8 Do you or your household members use internet?,A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [Newspaper],A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [TV (local/ international)],"A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [Social media (Facebook, Instagram, Line, YouTube etc.)]",A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [Internet (WHO websites)],"A3.10 How much time, on average, per day do you spend on the topics related to COVID-19 (e.g. via news coverage, work, conversations, thoughts)? Please indicate a daily average..",COVIDK0wledgeampAwarenesPublicOpinion,B1.3 How would you rate the extend of your k0wledge of COVID-19?,B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Contact with respiratory droplets],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Touching and shaking hands with an infected person],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [The use of objects used by an infected person],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Sexual route],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Person-to-person],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Close contact],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Touching currency/Coin],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [COVID-19 can float on air almost 30 minutes],"B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Fever]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Tiredness]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Dry cough]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Shortness of breath/Breathing difficulties]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [aches and pains]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [nasal congestion]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [runny 0se]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [sore throat]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Diarrhea]",N90 mask(s) do you think is best to control the spread of the COVID-19? (If yes then 1 else 0),"C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [age (over 60 years)]","C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [severe pre-existing conditions (e.g. Respiratory diseases, heart diseases, cancer, immune deficiency problem)]","C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [work environment (e.g. Working in the health care environment and involving in contact with patients)]","C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [exposure to a risk zone/areas/countries (e.g. China, Italy etc.)]",Knowledge scoring {22/22},B1.6 Which mask(s) do you think is best to control the spread of the COVID-19?,B1.7 How long is the incubation period for COVID-19?,"B1.8 Are there any vaccines, drugs or treatments for COVID-19?",B2.1 Do you think the government should lock-down/restrict travel areas to avoid spread of COVID-19?,B2.2 Do you think home quarantine can reduce COVID-19 outbreaks?,B2.3 Isolation and treatment of infected people are effective ways to reduce the spread of the virus?,B2.4 Do you think personal hygiene is important in controlling the spread of COVID-19?,B2.5 Media should take a leading role in raising awareness coronavirus risk reduction and prevention issues ?,Opinion-scoring {25/25},COVID Circumstances /Stiuation,C1.9 Please check for which you familiar with? (check all that apply) [lock-down],C1.9 Please check for which you familiar with? (check all that apply) [self-isolation],C1.9 Please check for which you familiar with? (check all that apply) [home quarantine],C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [age (over 60 years)],"C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [severe pre-existing conditions (e.g. Respiratory diseases, heart diseases, cancer, immune deficiency problem)]",C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [work environment (e.g. Working in the health care environment and involving in contact with patients)],"C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [exposure to a risk zone/areas/countries (e.g. China, Italy etc.)]",Susceptibility-scoring {4/4},COVID Practices,D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Practicing self-isolation/Home quarantine],D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Practicing respiratory hygiene],D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [washing hand frequently using hand sanitizer (alcohol based)],D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Using face mask (Surgical)],"D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Avoiding touching 0se, mouth and e1]",D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Maintaining social distance (min 1 meter)],D3.4 Do you have any of the following practices 1w a days? [any handshake?] Neg,D3.4 Do you have any of the following practices 1w a days? [Hug?]Neg,D3.4 Do you have any of the following practices 1w a days? [Visiting public places?]Neg,D3.4 Do you have any of the following practices 1w a days? [contact with infected person?]Neg,D3.4 Do you have any of the following practices 1w a days? [You/your family members going church/ mosque/ temple/synagogue/ pagoda for prayer]Neg,Behaviour-scoring {11/11},D3.5 how many times did you wash hand in last 12 hours or 12 hours?,D3.2 Have you been provided with personal protection equipment (PPE) in your workplace?,D3.3 Have you tested yourself for COVID-19?,COVID Psychological Aspects,E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Fear of falling ill and dying],E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Anxiety],E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Depression],E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Fear of being socially excluded/placed in quarantine],"E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Feelings of helplessness, boredom, loneliness]",Psychological-health Soring{5/5}
2020/05/26 4:17:00 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",kushtia khulna,MBBS,Medical,2,24,1,300000,,1,1,1,1,1,1,1,0,1,1,0,1,,,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,17,5,2-14 days,0,5,5,4,5,4,23,,1,1,1,0,0,1,0,1,,0,1,1,1,1,1,1,1,0,1,0,8,10,1,0,,1,1,1,0,0,3
2020/04/25 1:58:39 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Rangpur,MBBS,Medical,1,27,1,40000,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,15,5,2-14 days,0,4,4,4,4,4,20,,1,1,1,0,0,1,0,1,,0,1,1,1,1,1,1,1,1,1,1,10,10,1,0,,0,1,1,0,0,2
2020/06/27 7:50:37 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Bogura,MBBS,Medical,2,21,2,,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,17,5,999,0,5,5,5,5,5,25,,1,1,1,0,1,1,1,3,,1,1,1,1,1,1,1,1,1,1,0,10,10,1,0,,1,0,0,0,1,2
2020/06/26 4:29:17 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Naogaon,Medical student 1t year,Medical,2,21,1,87000,,1,1,0,1,1,1,1,0,1,1,1,1,,,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,15,5,2-14 days,1,5,5,5,5,5,25,,1,0,1,0,0,0,0,0,,1,0,1,1,0,1,1,1,1,1,0,8,10,0,0,,1,0,0,0,0,1
2020/06/09 6:15:01 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",selangor,degree,IT,1,36,2,5000,,1,1,1,1,1,0,1,0,1,1,0,1,,,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,10,5,2-14 days,0,5,4,4,4,4,21,,1,1,1,0,0,0,0,0,,1,1,1,1,0,1,1,1,0,1,1,9,10,0,0,,1,1,1,0,0,3
2020/06/09 7:00:53 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Kl,Degree,Community,2,9,1,7500,,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,17,5,2-14 days,0,4,4,5,5,5,23,,1,1,1,0,0,0,0,0,,0,1,1,1,1,1,1,1,0,1,1,9,10,1,0,,0,0,0,0,0,0
2020/06/09 9:36:56 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Selangor,Degree,Medical,2,23,1,0,,1,1,1,1,1,0,1,1,1,0,1,1,,,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,14,5,2-14 days,0,5,5,5,5,5,25,,1,1,1,1,1,1,1,4,,0,1,1,1,1,1,1,1,0,1,1,9,10,1,0,,0,0,0,0,0,0
2020/06/09 9:13:01 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Selangor klang,Degree,Public health,1,36,2,8000,,1,1,1,1,1,1,1,0,0,1,1,1,,,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,17,5,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,0,1,0,1,,1,1,1,1,1,1,1,1,0,1,1,10,10,1,0,,0,0,0,0,0,0
2020/06/09 7:52:49 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Selangor,Master,Community,2,37,2,10,,1,1,1,1,1,0,1,1,0,1,1,1,,,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,15,5,2-14 days,0,4,5,5,5,5,24,,1,1,1,0,0,1,0,1,,1,1,1,1,0,1,1,1,0,1,1,9,10,1,0,,0,1,0,0,0,1
2020/06/09 6:39:29 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Putrajaya,MD,Community,2,36,2,10000,,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,18,5,2-14 days,0,5,5,4,5,4,23,,1,1,1,0,1,1,1,3,,1,1,1,1,1,1,1,1,1,1,1,11,10,1,3,,1,1,0,0,0,2
2020/06/10 5:37:34 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Selangor,Phd,Community,2,35,2,3000,,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,18,5,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,0,1,0,1,,1,1,1,1,1,1,1,0,1,1,1,10,10,0,0,,1,1,0,1,1,4
2020/06/10 5:53:40 AM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Selangor-Shah Alam,PhD,Public health,2,51,2,26000,,1,1,1,0,1,0,1,1,1,0,1,1,,,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,16,5,999,0,4,5,5,5,5,24,,1,1,1,0,0,0,0,0,,0,1,1,1,1,1,1,1,1,1,1,10,10,1,0,,1,0,0,0,0,1
2020/04/23 2:10:15 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Thailand,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)","Muang District, Buiam Province, Thailand",Master Degree,Faculty of Nursing,1,55,1,60000,,1,1,0,1,1,1,1,0,1,1,1,1,,,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,16,5,2-14 days,1,4,4,5,5,5,23,,0,0,1,0,1,1,I don't k0w / 0 sure,2,,1,1,1,1,1,1,1,1,0,1,1,10,10,1,0,,0,0,1,0,1,2
2020/06/07 8:51:55 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Malawi,"Southern Africa (South Africa, Malawi, Zambia)",Lilongwe,MA,Social enterprise,2,31,2,350000,,1,1,0,1,0,0,1,0,1,1,1,1,,,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,13,5,999,0,5,5,5,5,5,25,,0,1,1,0,0,1,0,1,,1,0,1,1,1,1,1,1,0,1,0,8,10,0,0,,1,1,0,0,0,2
2020/06/13 5:29:50 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Pakistan,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)",Punjab,Masters,Community,2,33,2,35000,,1,1,0,1,0,0,1,0,0,1,0,1,,,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,5,2-14 days,0,4,4,5,5,1,19,,1,1,1,0,1,I don't k0w / 0 sure,I don't k0w / 0 sure,1,,0,0,1,0,0,1,0,1,1,1,0,5,10,3,0,,0,0,0,1,0,1
2020/04/11 10:32:13 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Pakistan,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)",Karachi,MBBS,Medical,1,24,1,200000,,1,1,0,1,1,0,1,0,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,16,5,2-14 days,3,4,5,5,5,5,24,,1,1,1,0,0,1,I don't k0w / 0 sure,1,,1,1,1,1,0,0,1,1,1,1,1,9,10,0,3,,0,0,0,0,1,1
2020/05/09 6:56:26 AM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Pakistan,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)",Karachi,Bscn,Community,1,25,2,50000,,1,1,1,1,1,1,1,0,1,1,0,1,,,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,14,5,2-14 days,3,1,4,4,5,5,19,,0,1,1,0,0,1,0,1,,0,1,1,1,1,1,1,1,0,1,1,9,10,1,0,,0,1,1,1,1,4
2020/04/22 2:56:21 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Turkey,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)",à¸™à¸„à¸£à¸£à¸²à¸Šà¸ªà¸µà¸¡à¸²,à¸›à¸£à¸´à¸à¸à¸²à¸•à¸£à¸µ,Pediatric intensive care unit,2,43,2,0,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,17,5,2-14 days,3,1,5,5,5,5,21,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,0,0,0,8,10,1,3,,0,1,0,1,0,2
2020/06/04 3:28:40 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Turkey,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)",Ankara,Doctorate,Medical,2,34,2,8000,,1,1,1,1,1,0,1,1,1,0,0,1,,,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,9,5,2-14 days,3,4,4,4,5,5,22,,0,1,1,0,0,1,0,1,,0,0,1,1,1,1,1,1,1,1,1,9,10,0,0,,0,1,0,1,0,2
6/16/2020 19:00:01,1,Academian/Administration,Maxico,Central America and Mexico,"So0ra, Hermosillo",master's degree,Countryside,2,30,2,12mil pesos,,1,1,1,1,1,1,1,0,0,1,1,2,,3,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,5,2-14 days,0,1,3,5,5,5,19,,1,0,1,0,0,0,0,0,,1,1,1,0,1,1,1,1,0,1,1,9,10,0,0,,0,1,0,0,0,1
2020/7/12 16:44:52,Academian/Administration,Academian/Administration,Maxico,Central America and Mexico,"Puerto Peñasco, So0ra",Doctorate,Animal surgery and clinic specialist,1,59,2,25000,,1,1,0,1,1,0,1,0,0,0,1,2,,5,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,16,5,2-14 days,0,2,4,4,4,5,19,,1,1,1,0,0,1,0,1,,1,1,1,0,1,1,0,0,1,1,1,8,10,1,0,,0,0,0,0,0,0
2020/7/22 11:45:42,Academian/Administration,Academian/Administration,Maxico,Central America and Mexico,"So0ra, Hermosillo",Bachelor's degree,researcher,1,25,1,6000,,1,1,0,1,1,1,1,0,0,1,1,2,,5,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,3,0,0,16,5,2-14 days,0,4,3,5,5,5,22,,1,1,1,0,0,0,0,0,,1,1,1,0,1,1,0,0,0,1,1,7,10,1,0,,1,1,1,0,1,4
2020/7/22 12:07:38,Academian/Administration,Academian/Administration,Maxico,Central America and Mexico,"So0ra, Hermosillo",Bachelor's degree,researcher,1,25,1,6000,,1,1,0,1,1,1,1,0,0,1,1,2,,5,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,3,0,0,16,5,2-14 days,0,4,3,5,5,5,22,,1,1,1,0,0,0,0,0,,1,1,1,0,1,1,0,0,0,1,1,7,10,1,0,,1,1,1,0,1,4
2020/08/10 4:09:40 PM GMT+7,I confirm my voluntary participation & kind consent åŒæ„ã—ã¦é€²ã‚€,Academian/Administration,Japan,"East Asia (China, Japan, South korea)",Nagasaki é•·å´ŽçœŒ,High School é«˜ç­‰å­¦æ ¡å’æ¥­,,1,23,1,0,,1,1,0,1,1,1,1,0,1,1,1,2,,4,1,1,1,1,1,1,,,1,1,1,1,0,0,0,1,0,0,1,1,0,,13,5,2-14 days,0,2,5,5,5,5,22,,1,1,1,1,1;I don't k0w / 0 sure,1,1,3,,1,1,1,1,1,1,1,1,0,1,1,10,10,0,3 å›½ã‚„ä¿å¥æ‰€ã®æŒ‡ç¤ºã§æ¤œæŸ»ã—ãŸ,,0,1,0,1,0,2
2020/06/09 4:53:31 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Bosnia & Herzegowina,"Eastern Europe(Hungry, Macedonia, Bosina &Herzegovina)","Sarajevo, Project Manager",University Degree,Social work,2,59,3,0,,1,1,1,1,1,1,1,1,1,1,0,2,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,5,2-14 days,0,4,4,4,5,4,21,,1,1,1,0,0,0,1,1,,1,1,1,1,1,1,0,0,0,1,1,8,10,1,0,,0,1,0,0,0,1
2020/07/09 1:52:39 AM GMT+7,I confirm my voluntary participation & kind consent,Others,United States,"North America (United States of America, Canada)","Portland, OR",Bachelor,0t employed,2,46,3,1800,,1,1,1,1,1,1,1,0,0,0,1,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,18,5,1-7 days,1,5,5,5,5,5,25,,1,1,1,0,1,0,0,1,,1,1,1,1,1,1,1,1,0,1,1,10,10,0,0,,1,1,1,1,1,5
2020/06/18 9:36:06 AM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,United States,"North America (United States of America, Canada)",Dallas Texas,Bachelors w/ some Graduate,Community,2,22,1,20000,,1,1,1,1,1,0,1,0,1,1,1,2,,,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,15,5,2-14 days,0,4,4,5,4,5,22,,1,1,1,0,0,1,0,1,,1,1,1,1,1,1,1,1,1,1,0,10,10,1,0,,0,0,0,0,1,1
2020/06/19 10:29:20 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,United States,"North America (United States of America, Canada)","Westlake, Ohio",College,Community,1,20,1,,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,18,5,2-14 days,0,4,4,5,5,2,20,,1,1,1,1,1,1,1,4,,1,1,1,0,1,1,0,1,0,1,1,8,10,3,0,,0,0,0,0,0,0
2020/07/09 4:00:58 AM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,United States,"North America (United States of America, Canada)",Portland Oregon,Master's degree,Community,2,35,1,,,1,0,1,0,1,0,1,1,0,0,1,2,,,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,17,5,2-14 days,0,5,5,5,4,4,23,,1,1,1,0,0,0,0,0,,0,1,1,1,1,1,1,1,0,1,1,9,10,0,0,,1,1,0,0,1,3
2020/06/12 7:52:24 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Dhaka,Bachelor of medicine and surgery,Community,2,30,2,15000,,1,1,1,1,1,0,1,1,1,0,1,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,18,5,2-14 days,0,4,5,5,5,5,24,,1,1,1,0,1,0,0,1,,1,1,1,1,1,1,1,1,0,1,1,10,10,0,0,,1,1,1,0,0,3
2020/06/19 11:18:27 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",CHUADANGA,MBBS,OPD,1,39,2,50000,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,18,5,2-14 days,0,5,5,5,4,4,23,,1,1,1,0,1,1,1,3,,1,1,1,1,1,1,1,1,1,1,0,10,10,1,0,,1,0,0,0,0,1
2020/05/27 4:22:11 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Rajshahi,PhD,Medical,2,20,1,6000,,1,1,1,1,1,1,1,0,0,1,0,2,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,20,5,2-14 days,0,4,5,5,5,4,23,,1,0,1,1,1,1,1,4,,1,1,1,1,1,0,1,1,1,1,1,10,10,0,0,,1,1,1,1,1,5
2020/06/09 7:38:44 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Klang,B. Pharmacy (Hons),OPD,2,40,2,20000,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,16,5,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,1,1,0,2,,1,1,1,1,1,1,1,1,0,1,1,10,10,1,0,,0,0,0,0,0,0
2020/06/09 6:35:04 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Cyberjaya,Bechelor Degree,OPD,1,33,2,9000,,1,1,1,1,1,1,1,0,1,1,1,2,,,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,12,5,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,0,0,0,0,,1,1,1,0,0,1,0,0,0,1,1,6,10,1,0,,0,0,0,0,1,1
2020/06/09 6:29:22 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Perak,Degree,Education,2,43,2,15000,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,12,5,2-14 days,0,5,5,5,5,5,25,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,11,10,1,0,,1,1,1,1,1,5
2020/06/11 1:11:48 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Petaling jaya,Diploma,Medical,2,25,1,2500,,1,1,0,1,1,0,1,1,1,1,1,2,,,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,18,5,2-14 days,1,4,4,5,5,4,22,,1,1,1,1,1,1,1,4,,1,0,1,1,1,1,1,1,0,1,1,9,10,1,0,,0,1,1,1,1,4
2020/06/09 6:46:02 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Mersing,Medical degree,OPD,1,35,2,8000,,1,1,1,1,1,1,1,0,1,1,1,2,,,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,12,5,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,0,1,0,1,,1,1,1,1,1,1,1,1,1,1,1,11,10,1,0,,0,0,0,0,0,0
2020/04/14 8:59:48 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Pakistan,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)",Islamabad capital city,Bachelor's,Medical,1,39,2,80000,,1,1,0,1,1,0,1,0,1,1,1,2,,,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,5,2-14 days,3,4,5,5,5,5,24,,1,0,0,0,0,0,0,0,,0,1,1,1,1,1,1,1,1,1,1,10,10,1,0,,0,1,0,1,0,2
